,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
44,Luis Alberto,"MF,FW",Lazio,it Serie A,22.1,4,70.0,3.9,1479.0,75.8,611.0,505.0,312.0,6.1,141.0,62.0,191.0,142.0,18.0,61.0,29.5,32.0,11.0,57.0,1757.0,67.0,24.0,54.0,44.4,242.0,101.0,14.0,12.0,22.0,35.3,1247.0,50.0,285.0,76.0,42.0,999.0,165.0,315.0,26.0,22,34.0,433.0,41.311697092630155,34.1446923597025,21.095334685598377,84.31372549019608,3.3806626098715347,5.138607167004733,2.839756592292089,67.54563894523326,11.156186612576064,21.29817444219067,1.7579445571331982,19.26977687626775,78.8,-3.0,2018
45,Raul Albiol,DF,Napoli,it Serie A,19.0,1,3.0,0.2,1126.0,88.8,202.0,548.0,360.0,1.0,89.0,4.0,59.0,14.0,7.0,18.0,38.9,31.0,18.0,41.0,1287.0,7.0,1.0,2.0,50.0,66.0,8.0,0.0,40.0,32.0,55.6,1094.0,32.0,117.0,54.0,3.0,820.0,112.0,194.0,0.0,18,72.0,125.0,17.939609236234457,48.66785079928952,31.97158081705151,97.15808170515098,2.841918294849023,4.7957371225577266,0.2664298401420959,72.82415630550622,9.946714031971581,17.2291296625222,0.0,10.39076376554174,84.3,4.5,2018
46,Miiko Albornoz,"DF,MF",Hannover 96,de Bundesliga,18.4,1,11.0,0.3,972.0,74.6,345.0,390.0,208.0,1.4,55.0,22.0,78.0,32.0,18.0,48.0,37.5,36.0,6.0,46.0,1165.0,15.0,9.0,22.0,40.9,78.0,26.0,4.0,8.0,16.0,33.3,765.0,18.0,126.0,21.0,44.0,489.0,234.0,249.0,187.0,24,24.0,156.0,35.49382716049383,40.123456790123456,21.39917695473251,78.70370370370371,1.8518518518518519,2.1604938271604937,4.526748971193416,50.30864197530864,24.074074074074073,25.617283950617285,19.238683127572017,12.962962962962964,73.5,1.1,2018
47,Marc Albrighton,"FW,MF",Leicester City,eng Premier League,18.1,2,20.0,1.2,771.0,59.4,290.0,221.0,199.0,2.8,47.0,30.0,80.0,40.0,16.0,49.0,32.7,30.0,23.0,61.0,996.0,27.0,24.0,52.0,46.2,86.0,27.0,3.0,12.0,16.0,42.9,737.0,6.0,192.0,38.0,83.0,412.0,116.0,243.0,17.0,23,28.0,166.0,37.61348897535668,28.66407263294423,25.810635538261998,95.59014267185474,0.7782101167315175,4.9286640726329445,10.765239948119326,53.43709468223087,15.045395590142672,31.51750972762646,2.204928664072633,24.90272373540856,61.8,-2.4,2018
48,Paco Alcacer,FW,Dortmund,de Bundesliga,13.5,18,51.0,8.4,274.0,76.6,184.0,59.0,19.0,2.5,10.0,8.0,18.0,36.0,0.0,8.0,0.0,6.0,7.0,11.0,403.0,78.0,7.0,11.0,63.6,22.0,1.0,5.0,5.0,31.0,13.9,246.0,0.0,46.0,0.0,6.0,186.0,49.0,39.0,1.0,3,36.0,40.0,67.15328467153284,21.532846715328468,6.934306569343065,89.78102189781022,0.0,0.0,2.18978102189781,67.88321167883211,17.883211678832115,14.233576642335766,0.36496350364963503,16.78832116788321,73.5,3.1,2018
49,Pedro Alcala,DF,Girona,es La Liga,20.8,1,15.0,0.9,843.0,82.8,165.0,434.0,235.0,0.3,37.0,6.0,40.0,12.0,15.0,25.0,60.0,25.0,29.0,60.0,1125.0,20.0,4.0,6.0,66.7,35.0,5.0,0.0,63.0,37.0,63.0,797.0,46.0,102.0,37.0,3.0,575.0,93.0,175.0,0.0,31,100.0,75.0,19.572953736654803,51.48279952550415,27.876631079478056,94.54329774614472,5.456702253855279,4.389086595492289,0.35587188612099646,68.20877817319098,11.03202846975089,20.759193357058127,0.0,12.099644128113878,83.3,-0.5,2018
50,Thiago Alcantara,MF,Bayern Munich,de Bundesliga,26.8,2,23.0,2.2,2573.0,90.4,808.0,1155.0,580.0,2.8,276.0,26.0,257.0,82.0,16.0,45.0,35.6,29.0,35.0,120.0,2823.0,32.0,52.0,61.0,85.2,233.0,62.0,3.0,25.0,31.0,44.6,2431.0,72.0,360.0,143.0,16.0,1866.0,281.0,426.0,8.0,33,56.0,490.0,31.403031480761758,44.88923435678197,22.54178002331908,94.48115040808395,2.7982899339292655,5.557714729887291,0.6218422075398368,72.52234745433346,10.921103769918384,16.556548775748155,0.3109211037699184,13.991449669646327,84.8,5.6,2018
51,Ruben Alcaraz,MF,Valladolid,es La Liga,33.1,3,52.0,2.6,1748.0,82.1,540.0,724.0,439.0,1.3,170.0,2.0,107.0,56.0,38.0,119.0,31.9,60.0,34.0,132.0,2164.0,21.0,24.0,41.0,58.5,121.0,38.0,1.0,35.0,55.0,38.9,1641.0,91.0,301.0,120.0,19.0,1195.0,177.0,376.0,0.0,43,90.0,228.0,30.892448512585812,41.41876430205949,25.11441647597254,93.8787185354691,5.205949656750572,6.864988558352403,1.0869565217391304,68.36384439359267,10.125858123569794,21.51029748283753,0.0,17.219679633867276,82.0,0.1,2018
52,Toby Alderweireld,DF,Tottenham,eng Premier League,32.5,0,18.0,1.2,2336.0,88.9,485.0,1156.0,680.0,0.6,189.0,26.0,123.0,29.0,9.0,29.0,31.0,52.0,35.0,76.0,2650.0,22.0,2.0,5.0,40.0,115.0,26.0,0.0,36.0,43.0,45.6,2253.0,75.0,173.0,106.0,5.0,1700.0,185.0,451.0,8.0,41,79.0,238.0,20.761986301369863,49.486301369863014,29.10958904109589,96.44691780821918,3.210616438356164,4.537671232876712,0.21404109589041095,72.77397260273973,7.919520547945205,19.306506849315067,0.3424657534246575,7.405821917808219,85.1,3.8,2018
53,Alex Alegria,"FW,MF",Rayo Vallecano,es La Liga,1.6,0,3.0,0.2,38.0,63.2,22.0,8.0,4.0,0.3,2.0,1.0,3.0,5.0,1.0,5.0,20.0,2.0,0.0,1.0,62.0,8.0,5.0,11.0,45.5,4.0,1.0,2.0,5.0,3.0,62.5,35.0,0.0,9.0,1.0,1.0,20.0,12.0,6.0,0.0,0,8.0,7.0,57.89473684210526,21.05263157894737,10.526315789473685,92.10526315789474,0.0,2.6315789473684212,2.6315789473684212,52.63157894736842,31.57894736842105,15.789473684210526,0.0,23.68421052631579,63.6,-0.4,2018
54,Alexis Alegue,FW,Nantes,fr Ligue 1,0.1,0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,89.2,10.8,2018
55,Ivan Alejo,"MF,FW",Getafe,es La Liga,1.6,0,1.0,0.1,41.0,39.0,14.0,13.0,12.0,0.1,2.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,68.0,1.0,7.0,9.0,77.8,8.0,4.0,0.0,2.0,2.0,50.0,36.0,3.0,11.0,0.0,2.0,20.0,9.0,12.0,2.0,4,4.0,10.0,34.146341463414636,31.70731707317073,29.26829268292683,87.8048780487805,7.317073170731708,0.0,4.878048780487805,48.78048780487805,21.951219512195124,29.26829268292683,4.878048780487805,26.829268292682926,64.9,-25.9,2018
56,Carles Alena,MF,Barcelona,es La Liga,7.1,2,14.0,1.5,587.0,92.0,270.0,236.0,67.0,0.7,58.0,5.0,39.0,24.0,1.0,8.0,12.5,5.0,4.0,10.0,665.0,13.0,11.0,17.0,64.7,72.0,28.0,3.0,4.0,2.0,66.7,575.0,5.0,106.0,13.0,1.0,497.0,59.0,31.0,6.0,4,6.0,111.0,45.996592844974444,40.20442930153322,11.41396933560477,97.9557069846678,0.8517887563884157,2.2146507666098807,0.17035775127768313,84.66780238500851,10.051107325383304,5.281090289608177,1.0221465076660987,18.05792163543441,88.1,3.9,2018
57,Runar Alex Runarsson,GK,Dijon,fr Ligue 1,25.0,0,0.0,0.0,831.0,69.9,61.0,265.0,502.0,0.0,13.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,897.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,,554.0,74.0,48.0,36.0,0.0,391.0,37.0,403.0,0.0,30,0.0,0.0,7.340553549939831,31.889290012033694,60.40914560770157,66.66666666666667,8.904933814681106,4.332129963898917,0.0,47.0517448856799,4.452466907340553,48.49578820697954,0.0,5.776173285198556,69.8,0.1,2018
58,Alexander,DF,Leganes,es La Liga,0.1,0,0.0,0.0,7.0,57.1,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0,0.0,1.0,57.142857142857146,14.285714285714286,28.571428571428573,71.42857142857143,14.285714285714286,0.0,14.285714285714286,57.142857142857146,0.0,42.857142857142854,0.0,0.0,63.8,-6.7,2018
59,Trent Alexander-Arnold,DF,Liverpool,eng Premier League,27.4,1,29.0,1.4,2222.0,74.5,684.0,924.0,553.0,6.3,131.0,59.0,191.0,85.0,26.0,73.0,35.6,33.0,44.0,102.0,2514.0,44.0,19.0,37.0,51.4,162.0,53.0,5.0,7.0,20.0,25.9,1781.0,46.0,288.0,114.0,114.0,1160.0,330.0,732.0,322.0,67,27.0,353.0,30.783078307830785,41.584158415841586,24.887488748874887,80.15301530153015,2.07020702070207,5.1305130513051305,5.1305130513051305,52.20522052205221,14.851485148514852,32.943294329432945,14.491449144914492,12.961296129612961,74.3,0.2,2018
60,Rachid Alioui,FW,Nimes,fr Ligue 1,13.9,5,50.0,5.3,383.0,71.3,208.0,113.0,32.0,1.2,16.0,16.0,30.0,32.0,4.0,15.0,26.7,18.0,3.0,12.0,525.0,57.0,11.0,17.0,64.7,40.0,16.0,5.0,35.0,60.0,36.8,364.0,0.0,104.0,8.0,23.0,233.0,88.0,62.0,4.0,15,95.0,70.0,54.30809399477807,29.503916449086162,8.355091383812011,95.03916449086162,0.0,2.088772845953003,6.005221932114883,60.8355091383812,22.97650130548303,16.18798955613577,1.0443864229765014,27.154046997389035,68.1,3.2,2018
61,Alisson,GK,Liverpool,eng Premier League,38.0,0,0.0,0.0,1268.0,82.6,116.0,578.0,572.0,0.0,10.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1346.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,100.0,970.0,85.0,146.0,66.0,0.0,801.0,95.0,372.0,0.0,32,1.0,1.0,9.14826498422713,45.58359621451104,45.110410094637224,76.49842271293376,6.703470031545741,5.205047318611987,0.0,63.170347003154575,7.492113564668769,29.337539432176655,0.0,11.514195583596214,81.1,1.5,2018
62,Bobby Allain,GK,Dijon,fr Ligue 1,13.0,0,0.0,0.0,466.0,61.8,20.0,103.0,343.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,290.0,50.0,29.0,7.0,0.0,149.0,12.0,305.0,0.0,24,0.0,0.0,4.291845493562231,22.103004291845494,73.60515021459227,62.23175965665236,10.729613733905579,1.502145922746781,0.0,31.974248927038627,2.575107296137339,65.45064377682404,0.0,6.223175965665236,58.6,3.2,2018
63,Allan,MF,Napoli,it Serie A,29.1,1,25.0,1.1,2235.0,88.6,931.0,932.0,324.0,3.3,267.0,37.0,198.0,87.0,42.0,129.0,32.6,66.0,16.0,140.0,2583.0,34.0,56.0,78.0,71.8,238.0,60.0,13.0,8.0,16.0,33.3,2128.0,69.0,271.0,43.0,9.0,1644.0,307.0,284.0,17.0,21,24.0,436.0,41.655480984340045,41.70022371364653,14.496644295302014,95.21252796420582,3.087248322147651,1.9239373601789709,0.40268456375838924,73.55704697986577,13.736017897091722,12.706935123042506,0.7606263982102909,12.125279642058166,83.0,5.6,2018
64,Allan,"MF,DF",Eint Frankfurt,de Bundesliga,2.0,0,2.0,0.1,65.0,66.2,27.0,25.0,11.0,0.0,5.0,1.0,6.0,4.0,1.0,4.0,25.0,6.0,0.0,4.0,85.0,1.0,1.0,2.0,50.0,6.0,5.0,1.0,2.0,1.0,66.7,63.0,1.0,10.0,1.0,1.0,41.0,13.0,11.0,0.0,3,3.0,12.0,41.53846153846154,38.46153846153846,16.923076923076923,96.92307692307692,1.5384615384615385,1.5384615384615385,1.5384615384615385,63.07692307692308,20.0,16.923076923076923,0.0,15.384615384615385,75.1,-8.9,2018
65,Dele Alli,MF,Tottenham,eng Premier League,20.3,5,39.0,5.9,1050.0,79.8,486.0,396.0,103.0,2.7,77.0,37.0,96.0,62.0,8.0,30.0,26.7,38.0,19.0,50.0,1326.0,106.0,31.0,64.0,48.4,111.0,34.0,13.0,13.0,20.0,39.4,1015.0,10.0,207.0,18.0,19.0,807.0,108.0,135.0,11.0,14,33.0,207.0,46.285714285714285,37.714285714285715,9.80952380952381,96.66666666666667,0.9523809523809523,1.7142857142857142,1.8095238095238095,76.85714285714286,10.285714285714286,12.857142857142858,1.0476190476190477,19.714285714285715,80.6,-0.8,2018
66,Miguel Almiron,"FW,MF",Newcastle Utd,eng Premier League,8.4,0,19.0,1.6,260.0,72.3,109.0,87.0,40.0,0.8,16.0,14.0,19.0,28.0,3.0,11.0,27.3,16.0,4.0,21.0,384.0,30.0,7.0,16.0,43.8,65.0,24.0,9.0,4.0,8.0,33.3,256.0,0.0,71.0,13.0,19.0,189.0,40.0,31.0,1.0,5,12.0,84.0,41.92307692307692,33.46153846153846,15.384615384615385,98.46153846153847,0.0,5.0,7.3076923076923075,72.6923076923077,15.384615384615385,11.923076923076923,0.38461538461538464,27.307692307692307,73.9,-1.6,2018
67,Junior Alonso,"DF,MF",Celta Vigo,es La Liga,6.0,0,4.0,0.4,319.0,74.3,115.0,140.0,56.0,0.2,20.0,4.0,23.0,5.0,3.0,15.0,20.0,16.0,3.0,14.0,375.0,8.0,2.0,6.0,33.3,21.0,7.0,0.0,13.0,5.0,72.2,288.0,4.0,34.0,10.0,13.0,186.0,56.0,77.0,27.0,10,18.0,44.0,36.05015673981191,43.8871473354232,17.55485893416928,90.28213166144201,1.2539184952978057,3.134796238244514,4.075235109717869,58.307210031347964,17.55485893416928,24.137931034482758,8.463949843260188,10.658307210031348,75.7,-1.4,2018
68,Marcos Alonso,DF,Chelsea,eng Premier League,30.7,2,43.0,2.8,2222.0,82.9,1083.0,848.0,214.0,3.5,117.0,22.0,135.0,60.0,20.0,53.0,37.7,61.0,41.0,110.0,2624.0,83.0,26.0,39.0,66.7,253.0,72.0,7.0,62.0,45.0,57.9,1935.0,26.0,343.0,48.0,79.0,1535.0,370.0,317.0,261.0,40,107.0,388.0,48.73987398739874,38.16381638163816,9.630963096309632,87.08370837083709,1.17011701170117,2.16021602160216,3.5553555355535553,69.08190819081908,16.65166516651665,14.266426642664266,11.746174617461746,15.436543654365437,81.0,1.9,2018
69,Mickael Alphonse,DF,Dijon,fr Ligue 1,6.3,1,4.0,0.3,307.0,64.2,106.0,112.0,79.0,0.4,18.0,4.0,22.0,14.0,4.0,6.0,66.7,12.0,5.0,17.0,379.0,8.0,3.0,3.0,100.0,37.0,12.0,1.0,12.0,4.0,75.0,246.0,6.0,32.0,1.0,15.0,153.0,36.0,118.0,55.0,12,16.0,59.0,34.527687296416936,36.48208469055375,25.732899022801302,80.13029315960912,1.9543973941368078,0.3257328990228013,4.88599348534202,49.8371335504886,11.726384364820847,38.43648208469055,17.91530944625407,10.423452768729641,70.0,-5.8,2018
70,Sergio Alvarez,GK,Celta Vigo,es La Liga,13.0,0,0.0,0.0,444.0,66.0,35.0,136.0,272.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,480.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,296.0,24.0,45.0,8.0,0.0,182.0,15.0,247.0,0.0,8,0.0,0.0,7.882882882882883,30.63063063063063,61.26126126126126,66.66666666666667,5.405405405405405,1.8018018018018018,0.0,40.990990990990994,3.3783783783783785,55.630630630630634,0.0,10.135135135135135,64.1,1.9,2018
71,Sergio Alvarez,"MF,DF",Eibar,es La Liga,11.9,0,2.0,0.2,496.0,81.5,141.0,226.0,120.0,0.0,35.0,0.0,24.0,6.0,10.0,22.0,45.5,16.0,10.0,40.0,621.0,8.0,3.0,3.0,100.0,18.0,4.0,0.0,27.0,18.0,60.0,488.0,8.0,69.0,12.0,1.0,329.0,56.0,111.0,0.0,12,45.0,42.0,28.427419354838708,45.564516129032256,24.193548387096776,98.38709677419355,1.6129032258064515,2.4193548387096775,0.20161290322580644,66.33064516129032,11.290322580645162,22.379032258064516,0.0,13.911290322580646,79.1,2.4,2018
72,Yeray Alvarez,DF,Athletic Club,es La Liga,29.0,0,10.0,1.0,1247.0,82.4,323.0,582.0,331.0,0.0,78.0,5.0,66.0,5.0,18.0,45.0,40.0,44.0,49.0,103.0,1623.0,19.0,4.0,6.0,66.7,85.0,15.0,0.0,73.0,54.0,57.5,1190.0,52.0,143.0,31.0,3.0,873.0,110.0,264.0,4.0,31,127.0,151.0,25.902165196471532,46.6720128307939,26.543704891740177,95.42902967121091,4.170008019246191,2.4859663191659984,0.24057738572574178,70.00801924619086,8.821170809943865,21.170809943865276,0.32076984763432237,11.467522052927025,82.2,0.2,2018
73,Bruno Alves,DF,Parma,it Serie A,32.5,4,17.0,2.2,1204.0,80.0,205.0,543.0,445.0,1.3,63.0,2.0,60.0,20.0,3.0,12.0,25.0,50.0,15.0,31.0,1549.0,30.0,5.0,5.0,100.0,45.0,1.0,0.0,88.0,29.0,75.2,1132.0,69.0,168.0,66.0,16.0,695.0,168.0,341.0,0.0,26,117.0,105.0,17.026578073089702,45.09966777408638,36.96013289036545,94.01993355481727,5.730897009966777,5.48172757475083,1.3289036544850499,57.72425249169435,13.953488372093023,28.322259136212626,0.0,13.953488372093023,76.6,3.4,2018
74,Dani Alves,"MF,DF",Paris S-G,fr Ligue 1,18.0,1,27.0,2.2,1589.0,83.5,784.0,544.0,187.0,7.0,143.0,50.0,165.0,56.0,13.0,41.0,31.7,26.0,9.0,52.0,1775.0,41.0,24.0,36.0,66.7,143.0,52.0,7.0,9.0,11.0,45.0,1505.0,17.0,360.0,42.0,45.0,1167.0,195.0,227.0,61.0,28,20.0,308.0,49.33920704845815,34.235368156073,11.768407803650094,94.7136563876652,1.0698552548772813,2.643171806167401,2.8319697923222154,73.44241661422278,12.271869100062933,14.285714285714286,3.8388923851478918,22.655758338577723,79.7,3.8,2018
75,Alfons Amade,MF,Hoffenheim,de Bundesliga,0.1,0,1.0,0.1,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,63.4,-13.4,2018
76,Ibrahim Amadou,"MF,DF",Sevilla,es La Liga,8.5,0,9.0,0.8,365.0,85.8,146.0,154.0,52.0,0.1,17.0,2.0,23.0,8.0,5.0,13.0,38.5,8.0,7.0,34.0,450.0,6.0,7.0,10.0,70.0,21.0,8.0,0.0,18.0,19.0,48.6,358.0,6.0,89.0,11.0,2.0,264.0,49.0,52.0,0.0,7,37.0,44.0,40.0,42.19178082191781,14.246575342465754,98.08219178082192,1.643835616438356,3.0136986301369864,0.547945205479452,72.32876712328768,13.424657534246576,14.246575342465754,0.0,24.383561643835616,81.5,4.3,2018
77,Romain Amalfitano,"MF,FW",Dijon,fr Ligue 1,28.0,0,20.0,0.6,1071.0,78.3,369.0,413.0,260.0,0.9,107.0,29.0,108.0,33.0,18.0,80.0,22.5,50.0,34.0,93.0,1395.0,17.0,28.0,49.0,57.1,126.0,35.0,2.0,11.0,24.0,31.4,1050.0,9.0,182.0,53.0,17.0,721.0,125.0,225.0,12.0,24,35.0,234.0,34.45378151260504,38.56209150326797,24.276377217553687,98.03921568627452,0.8403361344537815,4.9486461251167135,1.5873015873015872,67.3202614379085,11.671335200746965,21.008403361344538,1.1204481792717087,16.99346405228758,78.7,-0.4,2018
78,Daniel Amartey,DF,Leicester City,eng Premier League,7.1,0,4.0,0.4,438.0,83.8,165.0,190.0,77.0,0.1,30.0,0.0,29.0,7.0,9.0,17.0,52.9,13.0,15.0,34.0,507.0,3.0,2.0,3.0,66.7,24.0,6.0,0.0,11.0,7.0,61.1,379.0,4.0,44.0,5.0,3.0,285.0,65.0,88.0,55.0,8,18.0,53.0,37.67123287671233,43.37899543378995,17.579908675799086,86.5296803652968,0.91324200913242,1.1415525114155252,0.684931506849315,65.06849315068493,14.840182648401827,20.091324200913242,12.557077625570777,10.045662100456621,81.7,2.1,2018
79,Jordi Amat,DF,Rayo Vallecano,es La Liga,30.7,0,7.0,0.7,1289.0,83.9,376.0,585.0,302.0,0.1,71.0,0.0,83.0,15.0,20.0,46.0,43.5,56.0,30.0,75.0,1598.0,14.0,21.0,24.0,87.5,74.0,19.0,0.0,34.0,25.0,57.6,1216.0,66.0,179.0,59.0,1.0,936.0,137.0,216.0,7.0,31,59.0,157.0,29.16989914662529,45.384018619084564,23.429014740108613,94.3366951124903,5.120248254460822,4.577191621411948,0.07757951900698215,72.6144297905353,10.628394103956555,16.757176105508147,0.5430566330488751,13.886733902249807,84.7,-0.8,2018
80,Amath,"MF,FW",Getafe,es La Liga,11.1,1,14.0,1.6,217.0,69.6,109.0,67.0,31.0,0.7,13.0,10.0,23.0,25.0,5.0,27.0,18.5,20.0,11.0,28.0,390.0,49.0,22.0,41.0,53.7,43.0,13.0,11.0,9.0,11.0,45.0,215.0,0.0,36.0,3.0,18.0,143.0,33.0,41.0,0.0,5,20.0,66.0,50.23041474654378,30.87557603686636,14.285714285714286,99.07834101382488,0.0,1.3824884792626728,8.294930875576037,65.89861751152074,15.2073732718894,18.89400921658986,0.0,16.589861751152075,69.7,-0.1,2018
81,Jordan Amavi,DF,Marseille,fr Ligue 1,24.2,0,25.0,0.6,1295.0,74.7,449.0,586.0,212.0,2.0,58.0,20.0,100.0,42.0,27.0,47.0,57.4,56.0,32.0,101.0,1640.0,26.0,27.0,45.0,60.0,127.0,55.0,9.0,58.0,27.0,68.2,1051.0,19.0,243.0,24.0,62.0,713.0,235.0,347.0,225.0,36,85.0,227.0,34.67181467181467,45.25096525096525,16.37065637065637,81.15830115830116,1.4671814671814671,1.8532818532818534,4.787644787644788,55.05791505791506,18.146718146718147,26.795366795366796,17.374517374517374,18.764478764478763,75.4,-0.7,2018
82,Kelvin Amian,DF,Toulouse,fr Ligue 1,32.0,0,18.0,0.5,1188.0,79.0,552.0,413.0,174.0,0.7,75.0,10.0,86.0,25.0,21.0,41.0,51.2,60.0,23.0,100.0,1527.0,17.0,26.0,40.0,65.0,135.0,51.0,3.0,36.0,33.0,52.2,956.0,30.0,191.0,20.0,17.0,714.0,211.0,263.0,202.0,29,69.0,221.0,46.464646464646464,34.764309764309765,14.646464646464647,80.47138047138047,2.525252525252525,1.6835016835016836,1.430976430976431,60.101010101010104,17.76094276094276,22.13804713804714,17.003367003367003,16.077441077441076,78.3,0.7,2018
83,Nadiem Amiri,"MF,FW",Hoffenheim,de Bundesliga,8.4,3,19.0,2.2,382.0,85.6,168.0,148.0,54.0,1.7,26.0,10.0,45.0,29.0,5.0,19.0,26.3,9.0,6.0,26.0,488.0,30.0,18.0,26.0,69.2,62.0,22.0,9.0,2.0,8.0,20.0,370.0,5.0,71.0,4.0,13.0,279.0,68.0,35.0,6.0,1,10.0,107.0,43.97905759162304,38.7434554973822,14.136125654450261,96.8586387434555,1.3089005235602094,1.0471204188481675,3.4031413612565444,73.03664921465969,17.801047120418847,9.162303664921465,1.5706806282722514,18.586387434554975,79.2,6.4,2018
84,Yanis Ammour,MF,Montpellier,fr Ligue 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,-0.0,0.0,2018
85,Luke Amos,MF,Tottenham,eng Premier League,0.0,0,0.0,0.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.7,12.3,2018
86,Joachim Andersen,DF,Sampdoria,it Serie A,32.0,0,13.0,0.9,2048.0,88.7,520.0,1015.0,492.0,0.5,150.0,6.0,137.0,25.0,14.0,30.0,46.7,38.0,18.0,50.0,2307.0,18.0,14.0,15.0,93.3,103.0,14.0,0.0,64.0,38.0,62.7,1957.0,89.0,284.0,118.0,1.0,1551.0,174.0,323.0,2.0,35,102.0,240.0,25.390625,49.560546875,24.0234375,95.556640625,4.345703125,5.76171875,0.048828125,75.732421875,8.49609375,15.771484375,0.09765625,13.8671875,87.8,0.9,2018
87,Felipe Anderson,"MF,FW",West Ham,eng Premier League,33.8,9,59.0,5.2,1814.0,73.2,785.0,585.0,300.0,6.8,102.0,89.0,188.0,131.0,23.0,104.0,22.1,63.0,54.0,134.0,2309.0,122.0,81.0,153.0,52.9,317.0,138.0,44.0,7.0,27.0,20.6,1683.0,56.0,316.0,84.0,80.0,1211.0,260.0,343.0,26.0,28,34.0,505.0,43.274531422271224,32.24917309812569,16.5380374862183,92.77839029768468,3.08710033076075,4.630650496141125,4.410143329658214,66.75854465270122,14.332965821389195,18.90848952590959,1.4332965821389194,17.420066152149946,74.2,-1.0,2018
88,Florin Andone,FW,Brighton,eng Premier League,9.8,3,18.0,2.0,178.0,68.5,93.0,55.0,9.0,0.1,3.0,2.0,4.0,13.0,2.0,9.0,22.2,10.0,1.0,14.0,346.0,48.0,13.0,30.0,43.3,19.0,5.0,6.0,29.0,62.0,31.9,172.0,0.0,48.0,2.0,9.0,105.0,36.0,37.0,0.0,7,91.0,23.0,52.247191011235955,30.89887640449438,5.056179775280899,96.62921348314607,0.0,1.1235955056179776,5.056179775280899,58.98876404494382,20.224719101123597,20.786516853932586,0.0,26.96629213483146,65.1,3.4,2018
89,Benjamin Andre,MF,Rennes,fr Ligue 1,27.7,3,32.0,3.3,1479.0,79.9,650.0,595.0,173.0,1.2,111.0,23.0,132.0,59.0,26.0,110.0,23.6,52.0,37.0,129.0,1855.0,51.0,27.0,42.0,64.3,129.0,49.0,0.0,116.0,66.0,63.7,1444.0,27.0,336.0,24.0,11.0,1019.0,233.0,227.0,1.0,30,182.0,261.0,43.948613928329955,40.229885057471265,11.69709263015551,97.63353617308992,1.8255578093306288,1.6227180527383367,0.7437457741717377,68.89790398918188,15.753887762001352,15.348208248816768,0.0676132521974307,22.718052738336713,78.5,1.4,2018
